iso3,indicator_code,year,value,notes
ARE,BIRTH_RATE,2000,16.314,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2001,15.978,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2002,15.779,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2003,15.647,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2004,15.115,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2005,14.343,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2006,12.292,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2007,11.127,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2008,9.999,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2009,11.083,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2010,11.249,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2011,11.372,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2012,11.678,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2013,11.819,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2014,11.471,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2015,11.02,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2016,10.747,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2017,10.661,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2018,10.248,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2019,10.094,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2020,10.465,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2021,9.279,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2022,9.295,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2023,9.774,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,BIRTH_RATE,2024,9.819,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2000,20.431,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2001,19.082,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2002,19.147,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2003,19.692,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2004,19.86,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2005,19.354,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2006,18.079,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2007,16.962,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2008,16.186,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2009,15.462,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2010,15.486,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2011,15.441,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2012,15.438,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2013,15.585,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2014,15.625,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2015,15.36,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2016,14.623,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2017,14.071,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2018,13.641,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2019,13.318,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2020,12.813,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2021,13.042,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2022,13.282,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2023,12.46,World Bank WDI indicator SP.DYN.CBRT.IN
BHR,BIRTH_RATE,2024,12.033,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2000,22.39,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2001,22.274,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2002,22.253,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2003,22.404,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2004,22.641,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2005,22.315,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2006,21.495,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2007,20.624,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2008,19.956,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2009,19.484,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2010,18.876,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2011,18.058,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2012,17.754,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2013,16.818,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2014,16.712,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2015,15.391,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2016,14.662,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2017,14.256,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2018,12.825,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2019,12.06,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2020,11.6919249210071,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2021,12.234184852521,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2022,10.8489565017698,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2023,10.3028486127809,World Bank WDI indicator SP.DYN.CBRT.IN
KWT,BIRTH_RATE,2024,10.02,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2000,23.841,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2001,23.255,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2002,22.832,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2003,22.485,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2004,21.785,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2005,20.933,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2006,20.211,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2007,19.909,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2008,20.571,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2009,21.921,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2010,23.352,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2011,21.582,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2012,20.686,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2013,20.947,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2014,21.166,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2015,20.992,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2016,20.544,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2017,20.155,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2018,19.269,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2019,18.858,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2020,18.856,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2021,18.337,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2022,16.353,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2023,16.847,World Bank WDI indicator SP.DYN.CBRT.IN
OMN,BIRTH_RATE,2024,16.778,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2000,17.318,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2001,17.59,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2002,17.352,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2003,16.921,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2004,16.259,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2005,15.436,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2006,11.972,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2007,10.783,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2008,11.226,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2009,10.98,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2010,11.223,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2011,11.33,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2012,11.397,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2013,11.367,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2014,11.131,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2015,10.596,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2016,9.969,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2017,10.031,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2018,9.921,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2019,9.979,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2020,10.046,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2021,9.555,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2022,10.099,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2023,9.908,World Bank WDI indicator SP.DYN.CBRT.IN
QAT,BIRTH_RATE,2024,9.524,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2000,27.49,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2001,25.528,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2002,23.767,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2003,22.302,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2004,21.274,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2005,21.062,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2006,21.35,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2007,21.73,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2008,21.314,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2009,20.802,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2010,20.127,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2011,20.324,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2012,20.387,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2013,19.712,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2014,19.822,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2015,19.405,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2016,19.553,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2017,19.824,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2018,19.739,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2019,18.075,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2020,16.628,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2021,15.902,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2022,15.217,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2023,16.415,World Bank WDI indicator SP.DYN.CBRT.IN
SAU,BIRTH_RATE,2024,16.495,World Bank WDI indicator SP.DYN.CBRT.IN
ARE,GDP_PC_USD,2000,29865.5285002232,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2001,27745.1684523079,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2002,27753.5810466782,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2003,29659.5710296993,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2004,33376.6880534412,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2005,38719.3138285388,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2006,44342.603055045,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2007,45854.7352436978,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2008,50054.1700685968,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2009,37803.0663737818,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2010,44795.2846234991,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2011,51921.8890746408,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2012,53141.6251661086,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2013,53247.2278745159,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2014,52725.2307981936,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2015,44910.3458860776,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2016,42721.1136110991,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2017,43733.6242018215,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2018,47135.3478795605,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2019,45938.6084572227,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2020,37991.738387966,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2021,44118.4936214315,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2022,50759.7590190204,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2023,49850.6945082084,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_PC_USD,2024,50273.5126243239,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2000,14214.4836839343,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2001,13573.2339887597,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2002,13501.4708801425,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2003,14486.0269029822,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2004,15963.9493171617,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2005,17966.1657837625,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2006,19267.282615072,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2007,20908.4042548073,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2008,23299.4992780392,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2009,19465.3140745038,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2010,21819.3291098099,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2011,25032.7867743333,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2012,26438.6733230428,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2013,26989.7601148469,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2014,26451.7965647453,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2015,23734.0551143019,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2016,23800.001440631,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2017,24784.7693514607,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2018,26324.4066549559,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2019,27259.7438599327,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2020,24342.8444554718,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2021,27147.8083882286,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2022,30470.5219276023,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2023,29290.1284215098,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2024,29717.1424605273,World Bank WDI indicator NY.GDP.PCAP.CD
BHR,GDP_PC_USD,2025,30596.5794898885,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2000,19296.3471698729,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2001,17374.2318664227,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2002,18512.7523035862,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2003,22690.655175144,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2004,27552.2827399787,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2005,36122.6142741227,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2006,42946.6374104066,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2007,45709.4132876371,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2008,55585.1889344442,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2009,37907.1001320042,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2010,39212.252220155,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2011,49169.6063813095,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2012,52155.2225833921,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2013,49651.0439275077,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2014,44368.7813457751,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2015,29882.2126495698,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2016,27323.6890735517,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2017,29047.6536135703,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2018,32067.9623756889,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2019,31707.8737443551,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2020,25236.0755848941,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2021,34018.6342592913,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2022,39981.7691035833,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2023,34091.9714813002,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2024,32855.7209688827,World Bank WDI indicator NY.GDP.PCAP.CD
KWT,GDP_PC_USD,2025,32312.3119953634,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2000,9753.84755185404,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2001,9611.96360191054,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2002,9869.13050219438,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2003,10463.5425832141,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2004,11800.8507411171,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2005,14434.8577924647,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2006,16930.8565071853,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2007,18792.653772482,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2008,26576.779241509,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2009,20655.9180249218,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2010,23570.1798147325,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2011,25188.0074151885,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2012,24642.2978768596,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2013,23458.0233840053,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2014,23160.6502252547,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2015,18808.3077921839,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2016,17110.1897460545,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2017,17820.0661809335,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2018,19901.7615642016,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2019,19180.1864152801,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2020,16784.8630630058,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2021,19403.4600160211,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2022,23223.5829405935,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2023,21027.7384572657,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2024,20285.2272765262,World Bank WDI indicator NY.GDP.PCAP.CD
OMN,GDP_PC_USD,2025,19947.3966227092,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2000,27535.182940934,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2001,25870.7991864314,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2002,27226.6593510117,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2003,31602.470865136,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2004,41035.5008380177,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2005,53949.6764091147,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2006,62582.4453138755,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2007,65954.1146428814,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2008,80781.2113909506,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2009,60785.7351551657,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2010,77387.2936379616,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2011,103261.510293068,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2012,108470.378825036,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2013,103697.008372373,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2014,95840.6310094498,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2015,68985.2946961507,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2016,61253.6375482797,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2017,63279.8556949332,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2018,71039.8490579352,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2019,66841.3013484919,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2020,51683.5054376677,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2021,71751.8831257169,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2022,88701.463352273,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2023,80195.8746508549,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2024,75685.0865779973,World Bank WDI indicator NY.GDP.PCAP.CD
QAT,GDP_PC_USD,2025,72524.9066385222,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2000,11714.5623675159,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2001,10805.311325122,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2002,10586.0543471363,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2003,11487.220410693,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2004,13154.4978989446,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2005,15975.7473782258,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2006,17563.6145370639,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2007,18596.1502627898,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2008,22320.4888964331,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2009,17718.3911648365,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2010,22028.3901426586,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2011,27126.7498747702,World Bank WDI indicator NY.GDP.PCAP.CD
